"attestation_id","data_source","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","supply_country","supply_location","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220501_ACT_PL_transaction_1_attestation_1720","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1792","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2536,246,"ZL 1.0.0","f0149765","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2536 - Filecoin minerID f0149765","CN","CN","CN-BJ","2835","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2536. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149765","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1721","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1793","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2537,246,"ZL 1.0.0","f0149768","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2537 - Filecoin minerID f0149768","CN","CN","CN-GD","366","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2537. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0149768","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1722","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1794","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2538,246,"ZL 1.0.0","f0150782","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2538 - Filecoin minerID f0150782","CN","CN","CN-FJ","59","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2538. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0150782","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1723","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1795","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2539,246,"ZL 1.0.0","f0151281","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2539 - Filecoin minerID f0151281","CN","CN","CN-GD","553","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2539. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151281","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1724","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1796","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2540,246,"ZL 1.0.0","f0151341","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2540 - Filecoin minerID f0151341","CN","CN","CN-FJ","30","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2540. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151341","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1725","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1797","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2541,246,"ZL 1.0.0","f0151366","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2541 - Filecoin minerID f0151366","CN","CN","CN-FJ","870","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2541. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151366","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1726","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1798","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2542,246,"ZL 1.0.0","f0151371","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2542 - Filecoin minerID f0151371","CN","CN","CN-JS","109","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2542. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151371","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1727","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1799","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2543,246,"ZL 1.0.0","f0151436","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2543 - Filecoin minerID f0151436","CN","CN","CN-FJ","209","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2543. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151436","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1728","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1800","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2544,246,"ZL 1.0.0","f0151453","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2544 - Filecoin minerID f0151453","CN","CN","CN-FJ","603","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2544. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151453","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1729","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1801","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2545,246,"ZL 1.0.0","f0151468","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2545 - Filecoin minerID f0151468","CN","CN","CN-FJ","58","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2545. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151468","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1730","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1802","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2546,246,"ZL 1.0.0","f0151487","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2546 - Filecoin minerID f0151487","CN","CN","CN-SN","83","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2546. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151487","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1731","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1803","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2547,246,"ZL 1.0.0","f0151498","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2547 - Filecoin minerID f0151498","CN","CN","CN-SD","61","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2547. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151498","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1732","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1804","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2548,246,"ZL 1.0.0","f0151536","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2548 - Filecoin minerID f0151536","CN","CN","CN-FJ","249","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2548. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151536","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1733","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1805","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2549,246,"ZL 1.0.0","f0151692","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2549 - Filecoin minerID f0151692","CN","CN","CN-XJ","27","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2549. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0151692","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1734","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1806","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2550,246,"ZL 1.0.0","f0152337","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2550 - Filecoin minerID f0152337","CN","CN","CN-SH","1846","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2550. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0152337","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1735","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1807","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2551,246,"ZL 1.0.0","f0152563","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2551 - Filecoin minerID f0152563","CN","CN","CN-CQ","5","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2551. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0152563","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1736","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1808","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2552,246,"ZL 1.0.0","f0152747","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2552 - Filecoin minerID f0152747","CN","CN","CN-XJ","1288","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2552. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0152747","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1737","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1809","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2553,246,"ZL 1.0.0","f0152854","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2553 - Filecoin minerID f0152854","CN","CN","CN-GD","39","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2553. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0152854","20220510_ACT_PL_transaction_1_delivery_1"
"20220501_ACT_PL_transaction_1_attestation_1738","auto","20220501_ACT_PL_transaction_1_contract_17","20220501_ACT_PL_transaction_1_allocation_1810","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",2554,246,"ZL 1.0.0","f0152943","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 2554 - Filecoin minerID f0152943","CN","CN","CN-SD","20","2021-07-01","2021-09-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 2554. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0152943","20220510_ACT_PL_transaction_1_delivery_1"
