"contract_id","minerID","volume_MWh","attestation_id","defaulted","step4_ZL_contract_complete","step5_redemption_data_complete","step6_attestation_info_complete","step7_certificates_matched_to_supply","step8_IPLDrecord_complete","step9_transaction_complete","step10_volta_complete","step11_finalRecord_complete"
"20220207_SP_PL_transaction_1_contract_2","f093115",16,"20220207_SP_PL_transaction_1_attestation_192",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f093658",48,"20220207_SP_PL_transaction_1_attestation_193",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f094374",25,"20220207_SP_PL_transaction_1_attestation_194",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f094765",49,"20220207_SP_PL_transaction_1_attestation_195",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f095334",58,"20220207_SP_PL_transaction_1_attestation_196",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f096974",28,"20220207_SP_PL_transaction_1_attestation_197",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f097370",22,"20220207_SP_PL_transaction_1_attestation_198",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f097569",3,"20220207_SP_PL_transaction_1_attestation_199",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f097687",18,"20220207_SP_PL_transaction_1_attestation_200",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f097840",10,"20220207_SP_PL_transaction_1_attestation_201",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f099239",362,"20220207_SP_PL_transaction_1_attestation_202",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f099369",21,"20220207_SP_PL_transaction_1_attestation_203",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f099387",9,"20220207_SP_PL_transaction_1_attestation_204",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f099705",1,"20220207_SP_PL_transaction_1_attestation_205",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0101018",2,"20220207_SP_PL_transaction_1_attestation_206",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0102358",45,"20220207_SP_PL_transaction_1_attestation_207",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0102374",72,"20220207_SP_PL_transaction_1_attestation_208",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0102376",123,"20220207_SP_PL_transaction_1_attestation_209",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0102641",76,"20220207_SP_PL_transaction_1_attestation_210",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0103396",6,"20220207_SP_PL_transaction_1_attestation_211",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0103710",43,"20220207_SP_PL_transaction_1_attestation_212",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0103851",72,"20220207_SP_PL_transaction_1_attestation_213",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0107753",2,"20220207_SP_PL_transaction_1_attestation_214",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0108672",1,"20220207_SP_PL_transaction_1_attestation_215",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0109606",21,"20220207_SP_PL_transaction_1_attestation_216",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0109743",1,"20220207_SP_PL_transaction_1_attestation_217",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0110110",7,"20220207_SP_PL_transaction_1_attestation_218",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0110133",1,"20220207_SP_PL_transaction_1_attestation_219",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0110442",38,"20220207_SP_PL_transaction_1_attestation_220",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0110936",20,"20220207_SP_PL_transaction_1_attestation_221",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0110944",7,"20220207_SP_PL_transaction_1_attestation_222",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0111174",34,"20220207_SP_PL_transaction_1_attestation_223",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0113008",1,"20220207_SP_PL_transaction_1_attestation_224",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0114338",3,"20220207_SP_PL_transaction_1_attestation_225",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0114868",60,"20220207_SP_PL_transaction_1_attestation_226",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0115117",90,"20220207_SP_PL_transaction_1_attestation_227",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0116628",87,"20220207_SP_PL_transaction_1_attestation_228",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0117450",26,"20220207_SP_PL_transaction_1_attestation_229",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0118360",173,"20220207_SP_PL_transaction_1_attestation_230",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0118917",1,"20220207_SP_PL_transaction_1_attestation_231",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0119997",136,"20220207_SP_PL_transaction_1_attestation_232",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0120983",57,"20220207_SP_PL_transaction_1_attestation_233",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0121602",62,"20220207_SP_PL_transaction_1_attestation_234",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0121768",4,"20220207_SP_PL_transaction_1_attestation_235",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0123522",3,"20220207_SP_PL_transaction_1_attestation_236",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0123931",46,"20220207_SP_PL_transaction_1_attestation_237",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0124944",12,"20220207_SP_PL_transaction_1_attestation_238",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0128381",1,"20220207_SP_PL_transaction_1_attestation_239",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0128788",39,"20220207_SP_PL_transaction_1_attestation_240",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0129403",132,"20220207_SP_PL_transaction_1_attestation_241",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0130912",3,"20220207_SP_PL_transaction_1_attestation_242",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0131419",14,"20220207_SP_PL_transaction_1_attestation_243",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0132618",673,"20220207_SP_PL_transaction_1_attestation_244",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0133379",18,"20220207_SP_PL_transaction_1_attestation_245",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0133509",2467,"20220207_SP_PL_transaction_1_attestation_246",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0133886",3,"20220207_SP_PL_transaction_1_attestation_247",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0134286",11,"20220207_SP_PL_transaction_1_attestation_248",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0135934",110,"20220207_SP_PL_transaction_1_attestation_249",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0136014",16,"20220207_SP_PL_transaction_1_attestation_250",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0136033",64,"20220207_SP_PL_transaction_1_attestation_251",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0137019",434,"20220207_SP_PL_transaction_1_attestation_252",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0141446",233,"20220207_SP_PL_transaction_1_attestation_253",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0141614",61,"20220207_SP_PL_transaction_1_attestation_254",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0143110",193,"20220207_SP_PL_transaction_1_attestation_255",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0144194",58,"20220207_SP_PL_transaction_1_attestation_256",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0144313",1090,"20220207_SP_PL_transaction_1_attestation_257",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0145313",19,"20220207_SP_PL_transaction_1_attestation_258",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0146393",279,"20220207_SP_PL_transaction_1_attestation_259",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0146751",22,"20220207_SP_PL_transaction_1_attestation_260",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0148627",90,"20220207_SP_PL_transaction_1_attestation_261",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0149026",42,"20220207_SP_PL_transaction_1_attestation_262",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0149132",6,"20220207_SP_PL_transaction_1_attestation_263",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0151371",227,"20220207_SP_PL_transaction_1_attestation_264",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0151692",38,"20220207_SP_PL_transaction_1_attestation_265",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0152854",35,"20220207_SP_PL_transaction_1_attestation_266",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0152943",34,"20220207_SP_PL_transaction_1_attestation_267",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0153176",283,"20220207_SP_PL_transaction_1_attestation_268",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0153804",159,"20220207_SP_PL_transaction_1_attestation_269",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0153960",105,"20220207_SP_PL_transaction_1_attestation_270",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0154238",39,"20220207_SP_PL_transaction_1_attestation_271",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0155258",6,"20220207_SP_PL_transaction_1_attestation_272",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0155687",1,"20220207_SP_PL_transaction_1_attestation_273",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0157941",214,"20220207_SP_PL_transaction_1_attestation_274",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0158142",33,"20220207_SP_PL_transaction_1_attestation_275",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0158666",1,"20220207_SP_PL_transaction_1_attestation_276",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0158950",81,"20220207_SP_PL_transaction_1_attestation_277",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0158993",30,"20220207_SP_PL_transaction_1_attestation_278",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0159380",119,"20220207_SP_PL_transaction_1_attestation_279",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0159649",36,"20220207_SP_PL_transaction_1_attestation_280",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0159961",6,"20220207_SP_PL_transaction_1_attestation_281",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0160137",147,"20220207_SP_PL_transaction_1_attestation_282",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0161916",5,"20220207_SP_PL_transaction_1_attestation_283",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0162183",156,"20220207_SP_PL_transaction_1_attestation_284",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0164291",25,"20220207_SP_PL_transaction_1_attestation_285",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0167137",8,"20220207_SP_PL_transaction_1_attestation_286",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0172300",29,"20220207_SP_PL_transaction_1_attestation_287",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0199223",54,"20220207_SP_PL_transaction_1_attestation_288",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0215370",5,"20220207_SP_PL_transaction_1_attestation_289",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0216138",11,"20220207_SP_PL_transaction_1_attestation_290",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0216849",285,"20220207_SP_PL_transaction_1_attestation_291",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0217771",123,"20220207_SP_PL_transaction_1_attestation_292",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0218559",74,"20220207_SP_PL_transaction_1_attestation_293",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0219106",785,"20220207_SP_PL_transaction_1_attestation_294",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0220004",90,"20220207_SP_PL_transaction_1_attestation_295",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0222674",633,"20220207_SP_PL_transaction_1_attestation_296",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0223663",1,"20220207_SP_PL_transaction_1_attestation_297",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0224984",59,"20220207_SP_PL_transaction_1_attestation_298",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0227567",24,"20220207_SP_PL_transaction_1_attestation_299",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0228232",21,"20220207_SP_PL_transaction_1_attestation_300",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0231112",1,"20220207_SP_PL_transaction_1_attestation_301",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0232459",58,"20220207_SP_PL_transaction_1_attestation_302",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0232650",4,"20220207_SP_PL_transaction_1_attestation_303",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0238968",4,"20220207_SP_PL_transaction_1_attestation_304",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0239688",23,"20220207_SP_PL_transaction_1_attestation_305",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0240035",96,"20220207_SP_PL_transaction_1_attestation_306",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0240392",142,"20220207_SP_PL_transaction_1_attestation_307",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0241764",89,"20220207_SP_PL_transaction_1_attestation_308",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0241858",91,"20220207_SP_PL_transaction_1_attestation_309",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0391212",169,"20220207_SP_PL_transaction_1_attestation_310",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0391214",36,"20220207_SP_PL_transaction_1_attestation_311",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0396188",43,"20220207_SP_PL_transaction_1_attestation_312",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0396846",10,"20220207_SP_PL_transaction_1_attestation_313",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0397083",2,"20220207_SP_PL_transaction_1_attestation_314",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0397802",55,"20220207_SP_PL_transaction_1_attestation_315",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0397837",272,"20220207_SP_PL_transaction_1_attestation_316",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0399814",192,"20220207_SP_PL_transaction_1_attestation_317",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0400103",2,"20220207_SP_PL_transaction_1_attestation_318",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0400307",115,"20220207_SP_PL_transaction_1_attestation_319",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0400644",1,"20220207_SP_PL_transaction_1_attestation_320",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0402431",154,"20220207_SP_PL_transaction_1_attestation_321",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0403050",22,"20220207_SP_PL_transaction_1_attestation_322",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0403177",1,"20220207_SP_PL_transaction_1_attestation_323",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0404193",297,"20220207_SP_PL_transaction_1_attestation_324",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0406475",492,"20220207_SP_PL_transaction_1_attestation_325",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0406478",24,"20220207_SP_PL_transaction_1_attestation_326",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0410242",35,"20220207_SP_PL_transaction_1_attestation_327",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0410701",4,"20220207_SP_PL_transaction_1_attestation_328",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0413684",133,"20220207_SP_PL_transaction_1_attestation_329",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0413801",33,"20220207_SP_PL_transaction_1_attestation_330",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0417918",23,"20220207_SP_PL_transaction_1_attestation_331",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0419945",193,"20220207_SP_PL_transaction_1_attestation_332",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0421858",8,"20220207_SP_PL_transaction_1_attestation_333",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0422229",81,"20220207_SP_PL_transaction_1_attestation_334",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0427393",20,"20220207_SP_PL_transaction_1_attestation_335",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0427989",784,"20220207_SP_PL_transaction_1_attestation_336",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0432329",253,"20220207_SP_PL_transaction_1_attestation_337",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0432345",105,"20220207_SP_PL_transaction_1_attestation_338",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0432382",8,"20220207_SP_PL_transaction_1_attestation_339",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0432594",85,"20220207_SP_PL_transaction_1_attestation_340",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0433688",70,"20220207_SP_PL_transaction_1_attestation_341",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0435140",8,"20220207_SP_PL_transaction_1_attestation_342",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0437246",2,"20220207_SP_PL_transaction_1_attestation_343",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0440919",6,"20220207_SP_PL_transaction_1_attestation_344",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0447181",3,"20220207_SP_PL_transaction_1_attestation_345",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0449296",136,"20220207_SP_PL_transaction_1_attestation_346",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0452808",42,"20220207_SP_PL_transaction_1_attestation_347",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0456374",169,"20220207_SP_PL_transaction_1_attestation_348",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0456740",51,"20220207_SP_PL_transaction_1_attestation_349",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0456741",61,"20220207_SP_PL_transaction_1_attestation_350",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0460078",155,"20220207_SP_PL_transaction_1_attestation_351",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0461752",81,"20220207_SP_PL_transaction_1_attestation_352",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0465477",180,"20220207_SP_PL_transaction_1_attestation_353",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0469055",121,"20220207_SP_PL_transaction_1_attestation_354",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0471007",53,"20220207_SP_PL_transaction_1_attestation_355",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0471691",684,"20220207_SP_PL_transaction_1_attestation_356",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0478563",183,"20220207_SP_PL_transaction_1_attestation_357",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0485876",458,"20220207_SP_PL_transaction_1_attestation_358",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0492360",13,"20220207_SP_PL_transaction_1_attestation_359",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0492474",1,"20220207_SP_PL_transaction_1_attestation_360",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0494603",57,"20220207_SP_PL_transaction_1_attestation_361",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0497031",12,"20220207_SP_PL_transaction_1_attestation_362",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0497636",2,"20220207_SP_PL_transaction_1_attestation_363",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0498868",44,"20220207_SP_PL_transaction_1_attestation_364",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0500878",29,"20220207_SP_PL_transaction_1_attestation_365",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0503420",79,"20220207_SP_PL_transaction_1_attestation_366",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0504985",110,"20220207_SP_PL_transaction_1_attestation_367",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0505593",35,"20220207_SP_PL_transaction_1_attestation_368",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0506630",3,"20220207_SP_PL_transaction_1_attestation_369",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0508892",4,"20220207_SP_PL_transaction_1_attestation_370",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0509062",15,"20220207_SP_PL_transaction_1_attestation_371",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_2","f0511732",25,"20220207_SP_PL_transaction_1_attestation_372",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f03000",29,"20220207_SP_PL_transaction_1_attestation_373",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f010493",19,"20220207_SP_PL_transaction_1_attestation_374",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f010498",19,"20220207_SP_PL_transaction_1_attestation_375",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f010505",22,"20220207_SP_PL_transaction_1_attestation_376",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f010513",22,"20220207_SP_PL_transaction_1_attestation_377",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f014386",394,"20220207_SP_PL_transaction_1_attestation_378",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f017242",2635,"20220207_SP_PL_transaction_1_attestation_379",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f019099",10,"20220207_SP_PL_transaction_1_attestation_380",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f025017",137,"20220207_SP_PL_transaction_1_attestation_381",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f034047",20,"20220207_SP_PL_transaction_1_attestation_382",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f034567",49,"20220207_SP_PL_transaction_1_attestation_383",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f034581",358,"20220207_SP_PL_transaction_1_attestation_384",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f034658",392,"20220207_SP_PL_transaction_1_attestation_385",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f034707",2132,"20220207_SP_PL_transaction_1_attestation_386",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f035436",39,"20220207_SP_PL_transaction_1_attestation_387",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f039515",199,"20220207_SP_PL_transaction_1_attestation_388",0,0,0,0,0,0,0,0,0
"20220207_SP_PL_transaction_1_contract_3","f040218",145,"20220207_SP_PL_transaction_1_attestation_389",0,0,0,0,0,0,0,0,0
