"certificate","volume_MWh","order_folder","contract","minerID","contract_country","certificate_country","country_match","contract_region","certificate_region","region_match","contract_start","certificate_start","start_match","contract_end","certificate_end","end_match","cert_within_contract","country_region_and_certWithinContract"
"20220429_SP_delivery_519_certificate_519",13254,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_3","f0133509","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_520_certificate_520",759,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_3","f0133833","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_521_certificate_521",4,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_3","f0133886","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_522_certificate_522",405,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_3","f0134286","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_523_certificate_523",254,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_3","f0135934","CN","CN",true,"","",true,"2021-05-01","2021-05-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_524_certificate_524",11,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f01152","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_525_certificate_525",136,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f01155","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_526_certificate_526",717,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f01272","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_527_certificate_527",88,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f01279","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_528_certificate_528",146,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f01280","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_529_certificate_529",108,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f01314","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_530_certificate_530",1225,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f01782","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_531_certificate_531",5,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02381","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_532_certificate_532",114,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02399","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_533_certificate_533",48,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02405","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_534_certificate_534",602,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02416","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_535_certificate_535",68,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02417","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_536_certificate_536",543,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02419","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_537_certificate_537",450,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02422","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_538_certificate_538",36,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02492","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_539_certificate_539",104,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02625","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_540_certificate_540",216,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02723","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_541_certificate_541",208,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f02838","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_542_certificate_542",45,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f03134","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_543_certificate_543",134,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f03144","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_544_certificate_544",302,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f03328","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_545_certificate_545",5,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f03358","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_546_certificate_546",25,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f03363","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_547_certificate_547",76,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f03364","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_548_certificate_548",91,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f03482","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_549_certificate_549",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f04443","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_550_certificate_550",6,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f05664","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_551_certificate_551",6,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f07969","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_552_certificate_552",5,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f07998","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_553_certificate_553",12,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f08019","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_554_certificate_554",64,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f08094","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_555_certificate_555",74,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f08148","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_556_certificate_556",38,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f08157","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_557_certificate_557",3,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f08242","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_558_certificate_558",301,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f09002","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_559_certificate_559",81,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f09620","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_560_certificate_560",91,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f09693","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_561_certificate_561",21,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f010399","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_562_certificate_562",267,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f010400","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_563_certificate_563",32,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f010507","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_564_certificate_564",8,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f010528","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_565_certificate_565",184,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f014251","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_566_certificate_566",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f014394","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_567_certificate_567",86,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f014522","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_568_certificate_568",106,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f014569","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_569_certificate_569",44,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f015233","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_570_certificate_570",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f015685","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_571_certificate_571",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f016276","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_572_certificate_572",158,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f017665","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_573_certificate_573",555,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f019002","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_574_certificate_574",14,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f019362","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_575_certificate_575",2,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f019638","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_576_certificate_576",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f020436","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_577_certificate_577",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f020523","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_578_certificate_578",189,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f020742","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_579_certificate_579",1,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f021444","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_580_certificate_580",619,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f021525","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_581_certificate_581",305,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f021961","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_582_certificate_582",45,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022111","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_583_certificate_583",28,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022227","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_584_certificate_584",167,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022289","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_585_certificate_585",24,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022308","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_586_certificate_586",12,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022399","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_587_certificate_587",3,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022566","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_588_certificate_588",2,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022687","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_589_certificate_589",335,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022748","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_590_certificate_590",89,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022832","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_591_certificate_591",136,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f022853","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_592_certificate_592",350,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f023198","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_593_certificate_593",111,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f023200","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_594_certificate_594",4,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f023462","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_595_certificate_595",5,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f023534","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
"20220429_SP_delivery_596_certificate_596",685,"20220207_SP_PL_transaction_1","20220207_SP_PL_transaction_1_contract_4","f023565","CN","CN",true,"","",true,"2021-07-01","2021-07-01",true,"2021-08-31","2021-08-31",true,true,true
